label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Y,0.393924,0.486351,-0.000000,0.420282,0.577991,-0.018436,0.469771,0.636151,-0.026174,0.517778,0.673465,-0.033937,0.553481,0.703410,-0.038692,0.529456,0.591710,-0.015852,0.563626,0.597590,-0.043565,0.522287,0.584797,-0.057965,0.485506,0.575491,-0.061915,0.532814,0.540794,-0.018171,0.558483,0.545692,-0.054041,0.503555,0.543611,-0.068327,0.463720,0.540586,-0.071448,0.532631,0.491612,-0.024774,0.562474,0.489788,-0.059272,0.512666,0.505008,-0.068891,0.475772,0.515250,-0.068123,0.528106,0.442422,-0.032065,0.583902,0.415387,-0.050933,0.613207,0.409182,-0.058547,0.645519,0.408959,-0.062162
Y,0.389187,0.486204,-0.000000,0.414379,0.577186,-0.023654,0.467424,0.635917,-0.033891,0.518926,0.671911,-0.043366,0.556005,0.703347,-0.049349,0.528290,0.591906,-0.020042,0.564463,0.594311,-0.052116,0.520367,0.579541,-0.069327,0.481327,0.570556,-0.074386,0.531137,0.536996,-0.020872,0.559382,0.539867,-0.059694,0.503023,0.539599,-0.075042,0.463573,0.539786,-0.078553,0.530461,0.485023,-0.026822,0.560779,0.480819,-0.064895,0.510521,0.499485,-0.075295,0.474224,0.513897,-0.074125,0.526266,0.434527,-0.033801,0.584623,0.407087,-0.054445,0.615211,0.401666,-0.062318,0.649618,0.402452,-0.065774
Y,0.343629,0.502229,-0.000000,0.370300,0.609331,-0.028754,0.432139,0.685052,-0.041189,0.491971,0.729267,-0.051638,0.537608,0.774551,-0.057137,0.509245,0.631851,-0.032513,0.547044,0.647544,-0.069503,0.491585,0.630493,-0.085986,0.443896,0.616215,-0.089563,0.512664,0.570806,-0.033607,0.545114,0.590618,-0.078737,0.476187,0.582485,-0.093517,0.426367,0.573955,-0.095317,0.512526,0.508566,-0.040271,0.546389,0.517572,-0.085057,0.483325,0.530474,-0.094387,0.435696,0.536898,-0.090956,0.506384,0.446007,-0.048047,0.574869,0.422207,-0.074964,0.614948,0.414372,-0.085258,0.657620,0.410847,-0.089693
Y,0.300366,0.453025,-0.000001,0.333140,0.574348,-0.035553,0.409122,0.662391,-0.049513,0.482209,0.708856,-0.060338,0.538341,0.753650,-0.064611,0.497157,0.589165,-0.043327,0.541431,0.605098,-0.082648,0.474285,0.585285,-0.096062,0.420748,0.567361,-0.095832,0.501539,0.513740,-0.042518,0.537038,0.531902,-0.092565,0.454366,0.528213,-0.106134,0.397754,0.521276,-0.105433,0.500889,0.442028,-0.047583,0.536248,0.449136,-0.096940,0.462594,0.468964,-0.105290,0.409407,0.477442,-0.099379,0.493047,0.373217,-0.054125,0.575395,0.342404,-0.082272,0.621836,0.333670,-0.092118,0.671689,0.327990,-0.095644
Y,0.296300,0.426138,-0.000001,0.333130,0.553243,-0.043970,0.415608,0.640690,-0.061769,0.495028,0.687530,-0.075343,0.556778,0.732716,-0.081091,0.510945,0.569855,-0.053338,0.556568,0.576015,-0.098720,0.481659,0.558630,-0.113173,0.422082,0.544888,-0.112141,0.514183,0.487192,-0.050513,0.552146,0.498522,-0.109688,0.461080,0.498652,-0.125245,0.398614,0.494621,-0.123918,0.512586,0.408747,-0.054337,0.552812,0.408884,-0.112400,0.471789,0.431938,-0.121021,0.412388,0.442797,-0.112792,0.503798,0.332526,-0.060233,0.592176,0.300420,-0.093490,0.642819,0.290967,-0.104534,0.696756,0.283790,-0.107646
Y,0.339326,0.440109,-0.000001,0.379166,0.567169,-0.037395,0.460782,0.652048,-0.051943,0.539226,0.696194,-0.064138,0.598076,0.740241,-0.070287,0.548506,0.577548,-0.039093,0.592306,0.587063,-0.081959,0.525719,0.571706,-0.098688,0.468998,0.558228,-0.099675,0.549730,0.498273,-0.038846,0.587519,0.510983,-0.095156,0.503078,0.513212,-0.113623,0.441477,0.509461,-0.114492,0.547427,0.422554,-0.045055,0.587083,0.424042,-0.100807,0.511018,0.448363,-0.112300,0.453412,0.459916,-0.106295,0.539914,0.347323,-0.052727,0.624260,0.313914,-0.083099,0.672178,0.304527,-0.093347,0.723708,0.298041,-0.096306
Y,0.389546,0.449000,-0.000000,0.421118,0.549547,-0.027920,0.482129,0.614874,-0.039765,0.542192,0.651250,-0.050373,0.589799,0.679385,-0.057011,0.550748,0.560012,-0.025050,0.594514,0.558274,-0.060370,0.545719,0.548695,-0.078681,0.500335,0.540246,-0.083182,0.552172,0.499466,-0.025196,0.586004,0.500785,-0.068741,0.521589,0.504739,-0.086160,0.474867,0.504065,-0.089498,0.550080,0.441603,-0.030879,0.585438,0.437520,-0.073692,0.527972,0.459895,-0.085524,0.484586,0.472282,-0.083319,0.543489,0.383519,-0.037685,0.612302,0.352723,-0.061203,0.649096,0.344597,-0.070267,0.687685,0.340406,-0.073561
Y,0.409936,0.428339,-0.000000,0.440190,0.518624,-0.022865,0.494822,0.575480,-0.031504,0.548596,0.607994,-0.038422,0.590075,0.629026,-0.041704,0.548137,0.523553,-0.021213,0.585788,0.523742,-0.049384,0.544188,0.517116,-0.063700,0.505774,0.510059,-0.067313,0.548431,0.472994,-0.020495,0.579347,0.473067,-0.056034,0.525590,0.480069,-0.070560,0.485080,0.483254,-0.073894,0.546984,0.424394,-0.024233,0.581004,0.420159,-0.059014,0.532026,0.441883,-0.069665,0.492668,0.456211,-0.068943,0.541123,0.375040,-0.028835,0.598755,0.347470,-0.048448,0.630006,0.339357,-0.057377,0.661713,0.336475,-0.061504
Y,0.400621,0.431329,-0.000000,0.430017,0.523961,-0.025020,0.486663,0.587242,-0.035178,0.540532,0.626004,-0.043163,0.583126,0.648465,-0.047576,0.543102,0.537460,-0.024765,0.581180,0.539734,-0.056133,0.538451,0.530877,-0.072880,0.497708,0.523353,-0.077738,0.543522,0.483989,-0.023805,0.575024,0.488417,-0.062162,0.519469,0.491052,-0.077664,0.476373,0.491694,-0.081047,0.542336,0.433203,-0.027664,0.575757,0.430914,-0.064771,0.524837,0.449527,-0.076385,0.483719,0.463155,-0.075700,0.536512,0.382530,-0.032448,0.596206,0.356075,-0.052944,0.628424,0.348174,-0.062168,0.660515,0.346480,-0.066339
Y,0.379670,0.429607,-0.000000,0.408617,0.539991,-0.033613,0.472713,0.612577,-0.047961,0.533745,0.657294,-0.058732,0.578863,0.697748,-0.063410,0.544530,0.562326,-0.040536,0.585205,0.569703,-0.074781,0.529255,0.551370,-0.085416,0.484172,0.535533,-0.084917,0.550019,0.498054,-0.038533,0.584103,0.512607,-0.083539,0.512197,0.505896,-0.095549,0.464291,0.497510,-0.095310,0.551142,0.435872,-0.041969,0.583210,0.441616,-0.087895,0.515814,0.457657,-0.097037,0.468304,0.464031,-0.093007,0.546932,0.373851,-0.046548,0.617950,0.350662,-0.073653,0.658173,0.345238,-0.084607,0.702740,0.342520,-0.089563
Y,0.364511,0.423665,-0.000001,0.395108,0.540462,-0.036003,0.465415,0.618709,-0.051597,0.532921,0.663143,-0.063740,0.582694,0.705570,-0.069691,0.547704,0.560371,-0.042460,0.587357,0.570049,-0.081630,0.527281,0.549721,-0.095365,0.478168,0.533766,-0.095998,0.551152,0.489999,-0.041006,0.583104,0.505683,-0.091037,0.505333,0.500339,-0.105050,0.453867,0.493517,-0.105166,0.550447,0.422496,-0.045687,0.581487,0.426937,-0.097096,0.509006,0.448275,-0.108160,0.458618,0.458481,-0.104090,0.544600,0.356926,-0.051485,0.622645,0.328066,-0.082095,0.667011,0.320449,-0.094350,0.717071,0.316514,-0.099671
Y,0.443062,0.481284,-0.000001,0.486423,0.406668,-0.014031,0.558890,0.366183,-0.021185,0.613775,0.338481,-0.033475,0.644601,0.295954,-0.042984,0.597293,0.429594,0.004929,0.647577,0.429813,-0.026748,0.608156,0.426410,-0.044760,0.571837,0.425989,-0.048028,0.590136,0.478947,0.000617,0.623595,0.478288,-0.038533,0.566381,0.469213,-0.053308,0.528358,0.464631,-0.051601,0.581485,0.527955,-0.009106,0.614117,0.533793,-0.042275,0.560510,0.511488,-0.045585,0.523873,0.494594,-0.034568,0.571972,0.572547,-0.020521,0.627457,0.592017,-0.031606,0.661298,0.606462,-0.032220,0.696818,0.620709,-0.027641
Y,0.435042,0.505216,-0.000001,0.483929,0.429327,-0.015214,0.560675,0.391818,-0.022347,0.617638,0.366574,-0.034804,0.649240,0.323562,-0.044725,0.598327,0.462803,0.005842,0.647632,0.461421,-0.025598,0.608283,0.456235,-0.043344,0.572381,0.455032,-0.046002,0.589119,0.513867,0.001830,0.621336,0.511533,-0.037341,0.562624,0.500347,-0.052484,0.523409,0.495092,-0.050682,0.579449,0.563351,-0.007752,0.611098,0.565235,-0.042075,0.556334,0.540261,-0.046767,0.518590,0.523167,-0.035840,0.568712,0.608115,-0.019017,0.627224,0.629803,-0.030150,0.661376,0.644755,-0.030465,0.696857,0.659141,-0.025385
Y,0.408655,0.526438,-0.000001,0.468296,0.442688,-0.020625,0.559174,0.402432,-0.031616,0.627952,0.375890,-0.048554,0.666599,0.329096,-0.061767,0.603938,0.483048,0.001575,0.662655,0.490664,-0.039484,0.610631,0.479598,-0.062546,0.564673,0.473808,-0.066902,0.588398,0.544230,-0.002749,0.629904,0.544241,-0.053074,0.557611,0.527387,-0.072464,0.508721,0.517996,-0.071319,0.573574,0.604030,-0.014000,0.616523,0.610398,-0.055717,0.552763,0.576481,-0.061837,0.507695,0.551698,-0.049833,0.559019,0.657887,-0.027697,0.628931,0.687121,-0.041746,0.671421,0.709191,-0.044621,0.714333,0.730337,-0.040865
Y,0.393592,0.520913,-0.000001,0.460085,0.430371,-0.020104,0.559544,0.390012,-0.032551,0.634721,0.364830,-0.052254,0.681603,0.315484,-0.067861,0.612186,0.481817,0.001811,0.675337,0.495298,-0.044759,0.615084,0.479453,-0.070069,0.561756,0.468733,-0.073677,0.593074,0.549504,-0.005186,0.634782,0.552166,-0.061663,0.552469,0.530517,-0.083259,0.498190,0.516697,-0.081799,0.574073,0.617011,-0.019636,0.619772,0.625870,-0.067706,0.546542,0.588256,-0.075768,0.496164,0.560038,-0.062872,0.555681,0.679015,-0.036254,0.635704,0.715812,-0.052712,0.683416,0.741772,-0.055924,0.732194,0.765041,-0.051577
Y,0.397327,0.485506,-0.000001,0.462527,0.382471,-0.023378,0.574276,0.338546,-0.033497,0.655497,0.308295,-0.050480,0.702607,0.249800,-0.063348,0.627099,0.431430,-0.000666,0.692935,0.434710,-0.049403,0.629402,0.423828,-0.075076,0.572695,0.415798,-0.078442,0.610675,0.507927,-0.006114,0.651730,0.501042,-0.066338,0.565104,0.482781,-0.087276,0.508616,0.471970,-0.084205,0.592216,0.580348,-0.019707,0.634577,0.579465,-0.073094,0.555772,0.542319,-0.080758,0.501744,0.515040,-0.065603,0.574289,0.646817,-0.035700,0.659057,0.681455,-0.058263,0.711245,0.708207,-0.064064,0.763817,0.733087,-0.060324
Y,0.436974,0.442346,-0.000001,0.489587,0.360387,-0.015197,0.575827,0.319091,-0.023737,0.639988,0.293515,-0.038744,0.679021,0.247181,-0.051065,0.618774,0.388398,0.002756,0.674360,0.384691,-0.035776,0.631298,0.380006,-0.056689,0.590713,0.379632,-0.060205,0.609492,0.448070,-0.003146,0.644972,0.442275,-0.050231,0.575916,0.430253,-0.066638,0.529861,0.423979,-0.064038,0.597882,0.506408,-0.015045,0.633933,0.505819,-0.055991,0.571175,0.478906,-0.059059,0.527864,0.459944,-0.045268,0.584187,0.558677,-0.028692,0.650857,0.582239,-0.043856,0.689396,0.599232,-0.044497,0.729122,0.615178,-0.038809
Y,0.442132,0.423125,-0.000001,0.484704,0.355293,-0.014026,0.547342,0.325546,-0.022403,0.597097,0.311400,-0.035346,0.633200,0.287880,-0.045976,0.582132,0.380545,-0.000059,0.626591,0.377822,-0.030630,0.590083,0.375510,-0.048579,0.555615,0.374796,-0.052322,0.573288,0.425930,-0.003857,0.607266,0.422330,-0.039752,0.553860,0.413835,-0.054066,0.516395,0.407017,-0.053481,0.563926,0.471007,-0.012351,0.595838,0.471216,-0.042831,0.546708,0.451401,-0.045928,0.512122,0.436271,-0.036017,0.553851,0.511073,-0.022419,0.606760,0.529630,-0.032899,0.636339,0.541190,-0.032441,0.667650,0.550905,-0.027509
Y,0.437019,0.437103,-0.000001,0.477205,0.373634,-0.009889,0.538532,0.346421,-0.014839,0.587108,0.331847,-0.024776,0.618482,0.302615,-0.032878,0.568786,0.396360,0.006238,0.612124,0.397111,-0.019108,0.577898,0.392222,-0.033582,0.545806,0.390158,-0.035875,0.561315,0.438160,0.001597,0.592904,0.438059,-0.028178,0.545012,0.429771,-0.039702,0.511912,0.423050,-0.038549,0.551798,0.480006,-0.007420,0.582535,0.482748,-0.032799,0.537374,0.465413,-0.034528,0.505792,0.451601,-0.025453,0.541575,0.518166,-0.017805,0.590502,0.536349,-0.026028,0.619060,0.546984,-0.025038,0.648734,0.555671,-0.020559
Y,0.434838,0.469834,-0.000001,0.478304,0.394770,-0.014774,0.552636,0.360014,-0.021637,0.611134,0.345528,-0.033444,0.649236,0.316639,-0.042647,0.589310,0.421534,0.003076,0.639355,0.422346,-0.029658,0.600616,0.419682,-0.048501,0.563565,0.419575,-0.052362,0.580815,0.472329,-0.000819,0.616432,0.472053,-0.040399,0.558694,0.462655,-0.055935,0.519020,0.457163,-0.055023,0.571341,0.522214,-0.010035,0.606487,0.527066,-0.044527,0.553278,0.503165,-0.048363,0.515633,0.485310,-0.037598,0.560309,0.567687,-0.020871,0.618237,0.587916,-0.033898,0.652192,0.602231,-0.035125,0.686946,0.616155,-0.030816
0,0.578852,0.320077,0.000000,0.598260,0.407809,0.010533,0.641259,0.466189,0.011980,0.669565,0.522354,0.002937,0.709811,0.552122,-0.006318,0.725151,0.415738,0.043058,0.773767,0.465820,0.026373,0.753625,0.513952,0.006078,0.724693,0.534987,-0.005486,0.736406,0.398369,0.022137,0.799945,0.454408,0.000315,0.768281,0.512446,-0.024224,0.725132,0.528007,-0.037163,0.744787,0.375934,-0.002716,0.806867,0.429340,-0.021026,0.772424,0.490304,-0.037807,0.728386,0.509191,-0.045002,0.745384,0.351471,-0.028059,0.797733,0.402885,-0.041957,0.781410,0.456271,-0.050707,0.748003,0.483277,-0.054887
0,0.586862,0.314194,0.000000,0.605934,0.415287,0.022588,0.652789,0.478854,0.029254,0.679962,0.539366,0.021486,0.717987,0.568326,0.012983,0.752419,0.423013,0.063554,0.800412,0.495208,0.049174,0.774753,0.547734,0.028013,0.741400,0.566829,0.015646,0.765234,0.405552,0.035025,0.824493,0.484884,0.014130,0.785708,0.549360,-0.013072,0.736943,0.565788,-0.027546,0.773993,0.385266,0.002523,0.838470,0.462819,-0.015402,0.797038,0.530240,-0.033384,0.747179,0.550897,-0.041134,0.773734,0.364984,-0.029765,0.829309,0.439418,-0.042939,0.809266,0.499274,-0.050357,0.772341,0.528952,-0.053640
0,0.571562,0.333472,0.000000,0.603684,0.448184,0.038649,0.655016,0.518052,0.051216,0.684171,0.586228,0.045777,0.724905,0.632021,0.040570,0.778655,0.410562,0.082907,0.824571,0.520130,0.070367,0.793048,0.589101,0.049409,0.751367,0.613860,0.038276,0.793130,0.386367,0.047157,0.851652,0.517568,0.029965,0.804388,0.595965,0.005993,0.748890,0.617832,-0.006009,0.796432,0.374475,0.008137,0.866484,0.504654,-0.008202,0.816832,0.585160,-0.019993,0.760437,0.606063,-0.022849,0.787625,0.377285,-0.029337,0.857701,0.487692,-0.041707,0.833645,0.558070,-0.043105,0.792355,0.589284,-0.040986
0,0.557470,0.327673,-0.000000,0.603905,0.461850,0.048599,0.660353,0.540505,0.061289,0.696587,0.614300,0.051216,0.744268,0.658287,0.041080,0.798978,0.421233,0.096925,0.858536,0.547195,0.079779,0.820517,0.620451,0.054884,0.771422,0.643745,0.042661,0.815512,0.393800,0.053606,0.885930,0.543925,0.033433,0.832860,0.627369,0.007762,0.768368,0.648171,-0.004088,0.817938,0.381025,0.006676,0.894198,0.532306,-0.012943,0.833605,0.618009,-0.023912,0.764182,0.638941,-0.024057,0.805720,0.387923,-0.038199,0.881439,0.512336,-0.050263,0.852544,0.594555,-0.048666,0.803553,0.634442,-0.043397
0,0.554924,0.345130,0.000000,0.588676,0.457690,0.034771,0.644215,0.528990,0.043940,0.676434,0.594785,0.035757,0.718956,0.634560,0.027966,0.766094,0.430256,0.073403,0.820715,0.533446,0.054525,0.789537,0.602406,0.030082,0.746776,0.624441,0.017820,0.779438,0.405585,0.038105,0.844362,0.525847,0.015902,0.799417,0.606048,-0.009169,0.743039,0.627165,-0.020793,0.782346,0.392624,-0.000712,0.853374,0.512619,-0.019038,0.809037,0.595160,-0.030766,0.755289,0.619366,-0.033117,0.771542,0.394396,-0.038569,0.837909,0.501239,-0.050870,0.815931,0.573270,-0.051820,0.775961,0.605740,-0.049114
0,0.564171,0.357060,0.000000,0.584555,0.447874,0.016284,0.625314,0.503945,0.019856,0.650567,0.556692,0.011792,0.681801,0.581693,0.003648,0.711202,0.447379,0.050300,0.753775,0.512333,0.035195,0.730775,0.557095,0.014860,0.701593,0.571633,0.003277,0.721544,0.430312,0.027624,0.774822,0.499236,0.008709,0.742603,0.553874,-0.014241,0.701418,0.567124,-0.026374,0.727851,0.413368,0.001274,0.786678,0.478673,-0.014579,0.754203,0.537466,-0.029144,0.711978,0.556214,-0.035051,0.726208,0.400152,-0.025247,0.773544,0.464697,-0.036912,0.755994,0.515842,-0.042831,0.723604,0.539994,-0.044966
0,0.567667,0.351438,0.000000,0.580638,0.432526,0.008617,0.617343,0.491546,0.010992,0.641138,0.542859,0.004676,0.674831,0.565696,-0.001803,0.690095,0.445632,0.038758,0.729139,0.494953,0.024431,0.709871,0.536417,0.006436,0.683392,0.551077,-0.003548,0.701500,0.431591,0.021563,0.752102,0.487187,0.003696,0.725355,0.537141,-0.018453,0.687378,0.546275,-0.030475,0.710336,0.412899,0.000869,0.761626,0.466357,-0.013326,0.734322,0.519359,-0.029123,0.696870,0.533084,-0.036650,0.712310,0.391439,-0.020272,0.755585,0.443370,-0.030365,0.741308,0.492366,-0.038399,0.710747,0.515991,-0.042750
0,0.567585,0.373722,0.000000,0.579301,0.451980,0.007001,0.613350,0.504985,0.008568,0.636164,0.552406,0.002053,0.666189,0.579434,-0.004137,0.683367,0.470636,0.030812,0.727679,0.516914,0.012497,0.707652,0.550861,-0.006776,0.678558,0.558600,-0.017073,0.692317,0.457104,0.014668,0.745083,0.509379,-0.006832,0.717279,0.552458,-0.028830,0.679869,0.558576,-0.040463,0.699813,0.439438,-0.005000,0.752791,0.488587,-0.022850,0.725910,0.536135,-0.038644,0.689111,0.549147,-0.045683,0.702778,0.417898,-0.025176,0.743838,0.461792,-0.038498,0.729687,0.506564,-0.048068,0.700161,0.530159,-0.053122
0,0.577804,0.329344,0.000000,0.590896,0.407847,-0.000816,0.623946,0.464243,-0.001770,0.647503,0.514672,-0.008849,0.679722,0.540173,-0.015292,0.692890,0.433323,0.029913,0.732339,0.475239,0.014216,0.716513,0.509657,-0.004911,0.692077,0.521966,-0.015861,0.702821,0.417892,0.018564,0.751492,0.465264,-0.000631,0.730392,0.507481,-0.023715,0.695590,0.515502,-0.036798,0.712047,0.398621,0.003220,0.761052,0.443058,-0.011981,0.740410,0.489038,-0.029272,0.705262,0.502368,-0.038035,0.716801,0.374619,-0.013399,0.754375,0.415871,-0.023819,0.746189,0.457161,-0.033189,0.721438,0.478930,-0.038739
0,0.604844,0.268763,0.000000,0.621418,0.359788,0.003353,0.656435,0.416801,0.003496,0.683238,0.471752,-0.004734,0.721373,0.504053,-0.012793,0.732213,0.381453,0.044119,0.770234,0.430710,0.029432,0.756147,0.468298,0.008852,0.733189,0.482451,-0.003146,0.746294,0.364819,0.029227,0.798414,0.420277,0.010265,0.776379,0.466044,-0.015742,0.737765,0.475756,-0.030610,0.758567,0.342245,0.009769,0.811945,0.391488,-0.005816,0.787924,0.442019,-0.025169,0.747183,0.457585,-0.035054,0.764719,0.314962,-0.010729,0.810948,0.359199,-0.021467,0.801522,0.406098,-0.031185,0.770908,0.432613,-0.036848
0,0.615609,0.250971,0.000000,0.637929,0.353513,0.009735,0.676350,0.411503,0.011816,0.704944,0.468255,0.002749,0.746320,0.502257,-0.006322,0.758679,0.363045,0.057590,0.799184,0.415793,0.043051,0.784133,0.456661,0.021070,0.759978,0.474187,0.008141,0.773250,0.345826,0.037696,0.829722,0.404787,0.016281,0.803721,0.455160,-0.012296,0.759939,0.469286,-0.027682,0.786836,0.323256,0.012885,0.844339,0.379258,-0.003844,0.814611,0.435847,-0.023454,0.768367,0.457608,-0.032576,0.792795,0.296576,-0.012878,0.844144,0.345048,-0.022985,0.832040,0.399232,-0.031735,0.797053,0.433775,-0.036406
0,0.614857,0.276281,0.000000,0.634793,0.383863,0.025258,0.675865,0.441119,0.035683,0.702948,0.500842,0.030865,0.744846,0.535515,0.024987,0.767119,0.381947,0.084023,0.806171,0.446210,0.079002,0.789209,0.494067,0.061003,0.766211,0.520378,0.048319,0.782021,0.364790,0.055380,0.838252,0.431167,0.039736,0.810676,0.493036,0.011146,0.766795,0.519469,-0.005291,0.796059,0.342707,0.022130,0.857737,0.409075,0.006460,0.822225,0.476093,-0.013974,0.774194,0.506930,-0.023823,0.801779,0.320372,-0.010837,0.855858,0.388195,-0.022929,0.836239,0.446635,-0.031272,0.797090,0.482757,-0.035529
0,0.599527,0.289120,0.000000,0.626968,0.401352,0.023513,0.673847,0.461201,0.030808,0.703151,0.522045,0.023112,0.744514,0.556710,0.014706,0.770514,0.396574,0.071278,0.816663,0.464737,0.057994,0.793107,0.517979,0.034988,0.763047,0.543930,0.020524,0.784110,0.378137,0.042165,0.848785,0.447928,0.020324,0.815141,0.516497,-0.010334,0.765029,0.541459,-0.027413,0.795261,0.356092,0.008863,0.866228,0.423319,-0.009676,0.829163,0.497051,-0.030258,0.778076,0.528772,-0.039952,0.797774,0.335591,-0.024246,0.857859,0.403253,-0.037823,0.837851,0.466949,-0.045918,0.797564,0.505218,-0.049646
0,0.541019,0.589933,-0.000001,0.586207,0.525327,0.003828,0.639153,0.505282,0.000311,0.684830,0.486831,-0.009452,0.724608,0.473776,-0.019495,0.688945,0.631602,0.019789,0.743037,0.588229,0.006771,0.747383,0.535007,-0.005065,0.734327,0.490047,-0.010710,0.691009,0.653083,0.007614,0.761075,0.599535,0.000318,0.760119,0.533583,-0.003604,0.740625,0.487008,-0.004316,0.689102,0.659956,-0.007556,0.759815,0.601246,-0.017066,0.758319,0.535358,-0.017996,0.737856,0.491199,-0.016584,0.685011,0.650446,-0.023855,0.737246,0.590744,-0.034950,0.742130,0.539317,-0.036689,0.730495,0.500457,-0.034926
0,0.544717,0.573977,-0.000001,0.598038,0.500225,0.005405,0.651047,0.477898,0.000433,0.699071,0.455913,-0.012432,0.742613,0.444231,-0.025699,0.704988,0.621636,0.023576,0.764239,0.572684,0.008814,0.769300,0.514828,-0.006669,0.755280,0.470620,-0.015633,0.708878,0.644384,0.009190,0.788549,0.583486,-0.000109,0.785332,0.511562,-0.007535,0.760424,0.468040,-0.011383,0.706257,0.651823,-0.008204,0.786305,0.582044,-0.019249,0.781513,0.508249,-0.021196,0.754409,0.464108,-0.020766,0.699989,0.641674,-0.026758,0.759240,0.573886,-0.037442,0.766435,0.516360,-0.038718,0.752606,0.473978,-0.037169
0,0.540416,0.584924,-0.000001,0.607437,0.499174,0.001469,0.666248,0.473335,-0.008367,0.720979,0.448603,-0.026794,0.772243,0.440492,-0.045138,0.726393,0.638537,0.024615,0.795862,0.587276,0.002140,0.800841,0.522548,-0.021208,0.785342,0.471494,-0.035063,0.730254,0.666075,0.008303,0.825532,0.596888,-0.010500,0.819778,0.517776,-0.026655,0.791151,0.470054,-0.035601,0.728062,0.675952,-0.012103,0.824584,0.603669,-0.033127,0.817778,0.517898,-0.041011,0.786841,0.464277,-0.042888,0.721865,0.665716,-0.033766,0.793659,0.591012,-0.051898,0.798566,0.521675,-0.056106,0.780266,0.468172,-0.055732
0,0.535137,0.599458,-0.000001,0.614803,0.501574,0.006710,0.683489,0.475269,-0.001836,0.747498,0.451286,-0.020677,0.804964,0.439645,-0.040199,0.748795,0.657220,0.029760,0.829585,0.600657,0.007987,0.832714,0.527857,-0.015415,0.814024,0.470363,-0.029283,0.752739,0.690197,0.009800,0.861260,0.611161,-0.005630,0.855184,0.522716,-0.020445,0.822831,0.469311,-0.029641,0.748045,0.701466,-0.014027,0.856036,0.617609,-0.031803,0.848747,0.523567,-0.037915,0.813612,0.465648,-0.039904,0.738974,0.690606,-0.039085,0.819747,0.602557,-0.055317,0.825735,0.526750,-0.058562,0.805738,0.471366,-0.058027
0,0.525052,0.593411,-0.000001,0.609928,0.492686,0.012904,0.682815,0.467130,0.005041,0.751690,0.435685,-0.015716,0.815852,0.419547,-0.038243,0.764122,0.668361,0.036552,0.853700,0.599258,0.014026,0.856826,0.514411,-0.011954,0.836318,0.447064,-0.027966,0.767444,0.701866,0.010534,0.884503,0.608853,-0.003904,0.880485,0.506736,-0.021329,0.847437,0.437620,-0.033580,0.761038,0.710106,-0.019175,0.879336,0.612282,-0.036312,0.872134,0.505816,-0.044386,0.835341,0.436371,-0.049081,0.750247,0.692599,-0.049905,0.836014,0.593367,-0.067987,0.842136,0.510333,-0.072542,0.821256,0.447003,-0.073339
0,0.513523,0.609010,-0.000001,0.608695,0.503763,0.011513,0.685339,0.474246,0.000499,0.758924,0.446637,-0.024570,0.826976,0.432805,-0.050712,0.771309,0.691409,0.041463,0.865209,0.626298,0.017218,0.871817,0.540601,-0.010383,0.851340,0.466743,-0.027152,0.771540,0.725980,0.013364,0.893917,0.636456,-0.003889,0.892821,0.530811,-0.023998,0.861199,0.456071,-0.037305,0.762832,0.736720,-0.019461,0.882213,0.639080,-0.037505,0.881478,0.528134,-0.047774,0.847752,0.453190,-0.053886,0.750111,0.719937,-0.053846,0.840263,0.622089,-0.070106,0.854673,0.535989,-0.074931,0.839178,0.468885,-0.076645
0,0.517463,0.574570,-0.000001,0.592710,0.490272,0.008778,0.658883,0.465841,0.001557,0.721016,0.437719,-0.017187,0.779583,0.423621,-0.036372,0.732913,0.628175,0.037486,0.807147,0.590920,0.017966,0.813199,0.523238,-0.003814,0.796958,0.464714,-0.016870,0.735290,0.661250,0.015432,0.833517,0.603805,-0.000161,0.831583,0.520229,-0.017068,0.804910,0.458579,-0.026927,0.729012,0.677157,-0.010868,0.828800,0.611809,-0.027717,0.827878,0.519918,-0.036777,0.800381,0.453950,-0.040719,0.718760,0.672137,-0.038350,0.794285,0.593343,-0.053840,0.806389,0.520029,-0.059231,0.793776,0.460815,-0.060598
1,0.325546,0.533857,-0.000001,0.381609,0.456128,-0.041602,0.474836,0.411453,-0.068141,0.544945,0.446661,-0.096587,0.572354,0.528545,-0.122549,0.569625,0.504010,-0.018270,0.672148,0.518313,-0.055823,0.727811,0.520676,-0.077680,0.775014,0.528444,-0.092935,0.547352,0.576180,-0.020275,0.601912,0.554433,-0.084221,0.526320,0.520493,-0.101833,0.472623,0.509747,-0.098135,0.518004,0.641740,-0.029412,0.562285,0.619413,-0.095552,0.484294,0.567056,-0.088320,0.433991,0.549618,-0.065049,0.480863,0.703187,-0.042214,0.526459,0.678481,-0.086545,0.473372,0.623931,-0.080401,0.433167,0.602778,-0.064571
